venue	tags
v1223	['cash only', 'cheap eats', 'chinese', 'chinese food', 'chopsticks', 'food', 'scallion pancakes', 'shanghainese', 'soup dumplings', 'tourists', 'vegetarian dumplings', 'xiao loong bao']
v1225	[' bar', ' cuban food', ' happy hour', ' mojito', ' sangria', 'group dining', 'tapas', 'vegetarian food']
v1231	['east village', 'italian', 'pizza', 'restaurant']
v1232	['bar', 'free food', 'sangria', 'tapas']
v1233	['nan']
v1241	['brunch', 'jam', 'pancakes', 'waffles', 'zagat-rated']
v1242	"[""world's best lasagna""]"
v1250	['appetizers', 'classy', 'cocktails', 'fresh herbs', 'lounge', 'romantic', 'seafood', 'vietnamese']
v1254	['crudo', 'dave pasternack', 'joe bastianich', 'mario batali', 'nymag', 'seafood', 'wine']
v1268	['cheap', 'chinese', 'chinese food', 'dim sum', 'gigantic']
v1271	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
v1282	['american', 'bar', 'famous burger', 'hot girls']
v1283	['brunch', 'french', 'late night', 'soccer', 'steak frites', 'world cup', 'worldcup']
v1284	['bbq', 'bbq pitmaster', 'bbq ribs', 'frat boys', 'margaritas', 'pbr', 'photo booth', 'photobooth', 'trendy']
v1285	['greek', 'mediterranean']
v1289	['nan']
v1292	['brunch', 'english candy', 'not wheelchair accessible', 'scones', 'tea']
v1299	['coffee', 'sandwiches']
v1305	['diner', 'salmon']
v1307	['italian', 'joe bastianich', 'late night dining', 'mario batali', 'pizza', 'restaurant']
v1316	['bar', 'brunch', 'burger', 'burger conquest', 'champagne cocktails', 'cocktails', 'garden', 'good_mark', 'hipsters', 'kid friendly', 'kids menu', 'mac and cheese', 'open late', 'patio', 'polo dobkin', 'zagat']
v1326	['pizza']
v1327	['3 michelin stars', 'blackbook', 'daniel boulud', 'michelin star']
v1329	['bbq', 'bloody mary', 'breakfast', 'brunch', 'cupcake', 'trendy']
v1345	['after club', 'breakfast', 'burger', 'diner', 'late night', 'milkshakes', 'open 24 hours', 'soup']
v1347	['cafe', 'coffee']
v1348	['bar', 'japanese', 'manhattan', 'noodles', 'sake', 'sapporo', 'sashimi', 'sushi', 'upper east side']
v1354	['delicious rosemary foccacia', 'friendly staff', 'great pizza']
v1360	['nan']
v1372	['pasta']
v1376	['bar scene', 'burgers', 'cafe', 'group dining', 'jean-georges restaurant', 'pizza', 'restaurant']
v1378	['baked alaksa', 'cocktails', 'eggs benedict', 'filet mignon', 'financial district', 'lobster newburg', 'manhattan', 'oysters', 'salmon', 'steak', 'wine']
v1379	['dessert', 'peanut butter', 'sandwiches', 'shakes']
v1393	['free wifi', 'pizza']
v1394	['bar', 'bbq', 'bourbon', 'cowgirls', 'douchbag', 'douchbags', 'karaoke', 'music', 'southern food', 'tequila', 'tex-mex']
v1395	['best nyc pizza', 'brooklyn', 'buffet', 'cash only', 'dining hall', 'douchebag', 'dumbo', 'financial district', 'gossip girl', 'long lines', 'near water', 'no slices', 'park', 'pizza', 'socialite', 'tourists', 'where to eat 2011', 'white sauce', 'worth the wait', 'wsj lunchbox', 'zagat']
v1398	['nan']
v1404	['coffee', 'deli', 'homemade soda', 'huge sandwiches', 'lower east side', 'no coffee', 'sandwich', 'sandwiches', 'vegetarian options']
v1407	['cantonese', 'dim sum']
v1410	['bar', 'cocktails', ' inexpensive', ' meatpacking district', ' rust', 'dancing', 'dj', 'music', 'new york', 'pasta', 'sports']
v1411	['brooklyn bridge', 'brooklyn heights', 'italian', 'outdoor seating', 'restaurant']
v1412	['nan']
v1415	['chinese', 'chinese restaurant', 'chinese roast meats', 'congee', 'restaurant', 'rice noodles', 'roast pork', 'wonton', 'zagat-rated']
v1419	['vegan', 'vegetarian']
v1428	['bar', 'burgers', 'dive', 'gay', 'happy hour']
v1430	['nan']
v1441	['belgian', 'brunch', 'burgers', 'good beer', 'import beer', 'mussels', 'pasta', 'restaurant', 'seafood', 'steak']
v1446	['activist center', 'bookstore', 'cafe', 'feminists', 'good coffee', 'readings', 'timeoutny', 'volunteer-run', 'zines']
v1448	['chinese food', 'deliciousness', 'noodles']
v1454	['douchebags', 'italian', 'outside sitting', 'pizza', 'sidewalk cafe', 'wine bar', 'wine tasting']
v1465	['bathroom', 'drunk people', 'hipsters', 'late night']
v1469	['get seated upstairs', ' especially if you are there with kids.', 'pizza']
v1473	['24 hours', 'beer', 'breakfast', 'brunch', 'burgers', 'cappucino', 'coffee', 'dessert', 'dinner', 'east village', 'espresso', 'full bar', 'latte', 'lunch', 'pasta', 'pinball', 'salad', 'sandwiches', 'soup', 'wine', 'wings', 'wraps']
v1476	['clam casino', 'spaghetti bolognese']
v1477	['dessert', 'great atmosphere', 'japanese', 'no msg', 'noodles', 'soba', 'udon']
v1481	['live music', 'sangria', 'tapas']
v1483	['latin', 'restaurant']
v1486	['american', 'asian', 'brown rice', 'college girls', 'tofu dinner', 'turkey burgers']
v1490	['chinese', 'dim sum', 'veg dumplings']
v1492	['burger', 'food', 'happy hour', 'pubs', 'raw bar']
v1494	['nan']
v1495	['thai food']
v1497	['nan']
v1498	['latin american', 'plantains', 'social dining']
v1501	['art', 'bar', 'cabaret', 'food', 'music', 'performance', 'poetry', 'restaurant', 'spoken word', 'wine']
v1508	['grilled pizza', 'pizza']
v1535	['bar', 'burgers', 'loud', 'lounge', 'mini burgers', 'music', 'shakes']
v1543	['brooklyn', 'cafe', 'coffee', 'coffee shop', 'new york', 'new york city', 'ny', 'nyc', 'park slope', 'pastries', 'restaurant', 'strong coffee', 'wifi']
v1554	"['bakery', 'biscuits', 'cafe', 'chocolate chip cookies', 'chocolate zucchini cake', 'coffee', 'cookies', 'cupcake', 'cupcakes', 'douchebag', 'french toast', 'hot chocolate', 'hot chocolate festival', 'macaroni & cheese', 'marshmallows', 'organic', 'pretzel croissant', 'scones', 'timeoutny', ""valentine's day linzer cookies""]"
v1555	['brooklyn', 'computer_friendly', 'gossip girl', 'outdoor_seating', 'socialite', 'wifi', 'windows', 'work_friendly']
v1563	['ice cream', 'ice cream cakes', 'ice cream cupcakes', 'ice cream sandwiches', 'shakes & smoothies', 'tim hortons coffee', 'tim hortons donuts']
v1602	[' great bands wednesdays', 'austrian', 'beer', 'free movie sundays', 'goulash', 'lunch', 'park slope lunch', 'warm atmosphere', 'zagat-rated']
v1639	['bakery', 'baking', 'breakfast', 'brunch', 'fried chicken', 'pancakes', 'scones', 'southern']
v1651	['conveyer belt', 'diner', 'dog park', 'fried chicken', 'japanese', 'japas', 'karaoke', 'record shop', 'ski area', 'sushi']
v2524	['nan']
v2534	['br guest hospitality', 'guacamole', 'margaritas', 'online reservations @ www.doscaminos.com', 'outdoor dining', 'salsa', 'sangria', 'soho', 'tacos', 'tequila', 'top chef', 'www.brguesthospitality.com']
v2537	['byob', 'iced coffee', 'noodles', 'pho', 'restaurant', 'vietnamese']
v2538	['korean', 'korean food', 'lunch specials', 'restaurant']
v2540	['nan']
v2541	['wheelchair access']
v2561	['best pizza', 'brooklyn', 'di fara', 'dive', 'dom dimarco', 'food', 'fresh basil', 'insane lines', 'ny style pizza', 'pizza', 'restaurant']
v2562	['green tea', 'izakaya', 'long wait for table', 'okonomiyaki', 'sake', 'takoyaki']
v2577	['borgias', 'bottle service', 'bravo', 'free admission', 'great music', 'hip-hop', 'house\\/ electro', 'lounge', 'nightclub', 'salsa', 'saturday party', 'weekend party']
v2578	['bronte burger', 'great coffee']
v2585	['bar', 'beer', 'food', 'happy hour', 'irish', 'music', 'roof deck', 'sports bar', 'trendy']
v2586	['french']
v2593	['aussie', 'australian food', 'bar', 'beer', 'garden', 'outdoor dining', 'private parties', 'pub', 'sports', 'world cup']
v2606	['brunch', 'cool drinks', 'dogs', 'near dog run']
v2622	['brunch', 'good food', 'good for birthday groups', 'half-price pitchers on wednesdays', 'happy hour', 'late night dinner']
v2623	['asian', 'bravo', 'romantic', 'southeast asian']
v2626	['nan']
v2640	['cash only', 'inexpensive', 'italian', 'noho', 'restaurant']
v2642	['mexican', 'mojitos']
v2658	['nan']
v2660	['nan']
v2666	['cupcake', 'cupcakes', 'dessert', 'macarons', 'soft serve']
v2678	['cafe', 'good coffee', 'gossip girl', 'no laptops', 'socialite', 'socialities', 'trendy', 'trendys', 'wawa']
v3184	['beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated']
v3201	['nan']
v3205	['french', 'good happy hour', 'world cup']
v3214	['nan']
v3215	['nan']
v3216	['brunch', 'social dining']
v3218	['+ wifi', '24 hours', 'bravo', 'brunch', 'cool', 'cupcake', 'douchebag', 'douchebags', 'eletronics', 'gossip girl', 'great breakfast!', 'kid friendly', 'library', 'local ingredients', 'midnight brunch', 'ms pacman', 'photobooth', 'pie', 'puma social hot spot', 'socialite']
v3219	['zagat-rated']
v3224	['east village', 'restaurant']
v3225	['nan']
v3227	['australians', 'bar', 'brunch', 'cash only', 'douchebag', 'gossip girl', 'playground', 'time out new york', 'timeout', 'timeoutny', 'unlimited drinks']
v3228	['dog friendly outdoor seating', 'sushi']
v3229	['amsterdam ave', 'coffee', 'columbia university', 'david byrne bicycle stand', 'fomenting revolution', 'morningside heights', 'pastry']
v3231	['cafe', 'coffee', 'coffee shop']
v3235	['italian', 'pizza', 'sandwiches', 'wine']
v3243	['italian', 'pasta']
v3246	['bar', 'gold', 'italian food']
v3250	['scene', 'zagat-survey']
v3266	['blackbook', 'bravo', 'creative cocktails', 'eat and drink local', 'extensive wine list', 'fried oysters', 'memorable and attentive service', 'restaurant', 'top chef', 'topchef', 'vibrant bar scene']
v3273	['brunch', 'champagne', 'foie gras', 'french', 'provencal']
v3278	['air conditioning', 'garden seating']
v3281	['dog friendly', 'outdoor seating', 'wings']
v3284	['brunch', 'food', 'live music', 'outdoor seating', 'pizza', 'restaurant']
v3293	['nan']
v3294	['tourist']
v3297	[' champagne', ' cheese', ' dessert', ' meats', ' port', ' small plates', ' wine bar', 'trendy', 'trendys', 'wine']
v3298	"[""late night kitchen 'til 2am thur fri sat"", 'lunch dinner', 'outdoor dining. patio. sidewalk cafe.', 'private party room', 'sports', 'weekend brunch sat & sun']"
v3306	['canada cabin', 'go canucks', 'great atmosphere', 'great food', 'great staff', 'hockey bar', 'hockey night in canada']
v3310	['bar lounge', 'brunch', 'italian', 'models', 'outdoor', 'outdoor patio', 'vegetarian friendly']
v3319	['delivery', 'italian', 'pizza', 'restaurant', 'wheelchair access']
v3335	['hipsters', 'lower east side', 'margaritas', 'tequila']
v3347	['excellent', 'good_mark', 'happy hour', 'hummus', 'middle eastern', 'moroccan']
v3362	['brunch', 'italian', 'patio']
v3372	['awesome', 'tapas', 'wine']
v3412	['cheap eats', 'mojitos', 'thai', 'zagat-rated']
v3421	['manhattan skyline', 'rooftop', 'view']
v3423	['byob', 'christmas lights', 'garden', 'good service', 'indian', 'indian food', 'vindaloo']
v3432	['biodynamic wine', 'celebrity spotting', 'expensive', 'five course tasting menu', 'live vegan', 'outdoor dining', 'raw dessert', 'raw food', 'raw vegan', 'restaurant', 'vegan', 'vegetarian', 'wine']
v3441	['urn of beer']
v3445	['my favorite place', 'waiting for delish soup and sand.']
v3446	['coffee', 'dessert', 'pastries']
v3449	['amazing', 'arepa', 'cheap eats', 'good_mark', 'vegetarian friendly', 'venezuelan']
v3511	['beer', 'mexican food']
v3521	['bar', 'beer', 'bull penis', 'cheap beer', 'cotton candy', 'dorks', 'ga', 'japanese food', 'open late', 'restaurant', 'rocky mountain oysters']
v3524	['bar', 'comfort food', 'diner', 'homestyle', 'philly cheesesteak', 'pub', 'vegan', 'vegetarian']
v3557	['beer', 'booze brunch', 'brunch', 'cocktails', 'dessert', 'fast lunch', 'gluten free', 'nes mural', 'pastries', 'pizza', 'pizzeria', 'restaurant', 'salad', 'seafood', 'stumptown coffee']
v3560	['nan']
v3575	['banana pudding', 'breakfast sweets', 'brownies', 'buttercream icing', 'cake', 'coffee', 'cookies', 'cupcakes', 'dessert', 'lemon cupcakes', 'milk', 'polaroid wallpaper', 'red velvet cupcakes']
v3582	['babies', 'bagels', 'beer', 'brooklyn', 'cake', 'coffee', 'cupcakes', 'dads', 'free wifi', 'jazz', 'moms', 'park slope', 'sandwiches', 'strollers', 'tea']
v3723	['margaritas', 'mariachi', 'mexican']
v4145	['central lounge', 'fake tans and bleach blondes', 'gold chains', 'good looking crowed', 'greaseballs', 'greeks', 'italians', 'jimbabway', 'jus jack', 'long island', 'meatheads', 'orange skin', 'sushi']
v4156	['amys bread', 'bakery', 'brownie', 'coffee', 'cup cake', 'espresso', 'event', 'food network', 'foodies', 'free wifi', 'google', 'ice cream', 'ivillage', 'kitchen supplies', 'market', 'mr youth', 'ny1', 'oxygen network', 'ronnybrook farm', 'salad', 'soup', 'sushi', 'tea', 'wheelchair access', 'wifi']
v4283	['dumplings', 'korean bbq', 'wheelchair access']
v4310	"['brunch', 'choice eats', ""simon's favorites"", 'voicestreet']"
v4318	['kyoto', 'n', 'sushi']
v4326	['gossip girl', 'nymag', 'socialite']
v4340	['backyard', 'hipsters', 'kimchee', 'miso soup', 'rice tea', 'sake', 'sandwiches', 'wifi']
v4342	['michelin star']
v4376	['dumplings', 'lunch special']
v4389	['chinese', 'great selection', 'inexpensive', 'super fast']
v4392	['diner', 'ghostbusters ride', 'seinfeld', 'suzanna vega']
v4403	['nan']
v4429	"[' gossip girl', ' playground', ' socialite', 'bbq', ""bloody mary's"", 'bravo', 'brunch', 'cocktails', 'cupcake', 'cupcakes', 'douchebag', 'food truck', 'foodie', 'good_mark', 'haircut', 'hipster', 'strip club', 'taxidermy', 'top chef', 'trendy', 'zagat-rated']"
v4434	['chinese', 'indian', 'spicy']
v4442	['outdoor', 'rude staff']
v4448	"['chocolate', 'cozy', 'local food', 'oysters', ""simon's favorites""]"
v4449	['margaritas', 'mexican', 'nachos', 'ues', 'upper east side']
v4454	['biscuits', 'brunch', ' breakfast burrito', 'dinner', 'lunch', 'stumptown coffee']
v4461	['bakery', 'birthday', 'bravo', 'buttercream icing', 'cakes', 'cheesecake', 'coffee', 'cookies', 'cupcakes', 'dessert', 'milk', 'pies', 'sweet']
v4472	['beer', 'breakfast', 'cafe', 'coffee', 'coffee shop', 'fondue', 'salads', 'sandwiches', 'scrabble', 'tea', 'wifi', 'wine']
v4473	['restaurant']
v4506	['nan']
v4513	['biltong', 'brunch', 'food', 'restaurant', 'south african', 'south african wine']
v4523	['byob', 'clued', 'filipino', 'tapas', 'upstairs']
v4524	['east village', 'restaurant', 'sangria']
v4529	['#thrillist', 'bar', 'brunch', 'cocktail', 'date', 'dinner', 'hotel restaurant', 'upscale']
v4532	['ceviche', 'spanish', 'tapas', 'wine']
v4547	"['bacon', 'blt', 'brunch', 'choco-chip cookies', ""frankie's 457"", 'franks', 'italian', 'meatballs', 'so much fun', 'stable', 'stumptown coffee', 'wine']"
v4549	['tapas', 'wine']
v4556	['barbeque', ' ribs', ' brisket', 'bbq', 'beer', 'bravo', 'eater 38', 'mac n cheese', 'pork', 'salt potatoes', 'try the tres hombres', 'wings', 'yitang', 'zagat-rated']
v4561	['burger', 'cash only', 'hamburgers', 'hidden', 'ifc', 'restaurant', 'tourists']
v4566	['office', 'zagat-rated']
v4569	['date', ' live music', ' basque', ' wine']
v4576	['margaritas', 'mexican']
v4608	['bar', 'bat', 'korean bbq', 'wheelchair access', 'wine', 'wine bar']
v4612	['social dining']
v4615	['nan']
v4625	['brunch', 'cerviche', 'ceviche', 'guacamole', 'margarita', 'mexican', 'taco', 'tequila']
v4626	['backyard garden patio', 'burger', 'foosball', 'great cocktails', 'pacman', 'pool', 'ribs that fall off the bone', 'sliders']
v4635	['financial district', 'martini', 'puma', 'salud restaurant & bar', 'south street seaport', 'tapas', 'zagat rated', 'zagat-rated']
v4640	['3 michelin stars', 'blackbook', 'michelin star', 'thomas keller']
v4649	['cafe', 'cuban', 'cuban food', 'food', 'happy hour', 'ny']
v4671	['nan']
v4677	['michelin star']
v4684	['vegetarian friendly', 'wheelchair access']
v4696	['asian', 'cafe', 'cheap', 'diner', 'noodles', 'puma social hot spot', 'restaurant']
v4705	['free wifi', 'outlets', 'wifi']
v4707	['nan']
v4709	['2 michelin stars', 'michelin star']
v4720	['awesome', 'backyard garden', 'brunch', 'comfort food', 'deviled eggs', 'happy hour', 'pancakes']
v4731	['mtv networks']
v4733	[' gossip girl', ' playground', ' socialite', 'bravo', 'bravoandy', 'brunch', 'dining', 'douchebag', 'douchebags', 'far far away', 'ice cream', 'restaurant', 'top chef', 'zagat rated', 'zagat-rated']
v4734	['barbuto', 'chef table', 'chicken', 'gnocchi', 'pasta']
v4735	['askmen', 'bankers', 'club', 'old new york', 'speakeasy', 'test']
v4749	['fish', 'lobster roll', 'oysters', 'seafood', 'zagat-rated']
v4767	['breakfast']
v4776	['nan']
v4777	['thai']
v4797	['best mac n cheese', 'boozy bluegrass brunch', 'catering', 'comfort food', 'daily happy hour 5-7', 'dinner', 'group deals', 'holiday parties', 'late night lounge']
v4815	['bakery', 'breakfast', 'green tea cookies', 'japanese', 'onigiri', 'pastry', 'sushi']
v4821	['margaritas', 'mexican', 'tex-mex']
v4829	['greek food', 'lamb']
v4830	['raw bar', 'seafood']
v4834	['beach', 'clued', 'outdoor seating', 'russian']
v4839	['have a margarita!', 'have some wings']
v4840	['nan']
v4843	[' not \\asian restaurant\\ like categories indicate', ' though there are dishes that have an asian influence.', 'amazing mac n cheese with frizzled onions!', 'asian chicken salad', 'brunch', 'cocktails', 'new america restaurant']
v4848	['bravo', 'italian', 'pizza']
v4850	['americanized', 'vespa scooter delivery', 'vietnamese']
v4853	['love the sushi... the kobe is solid as well.', 'zagat rated', 'zagat-rated']
v4855	['nan']
v4865	['indian']
v4869	['brunch']
v4878	['nan']
v4879	[' dessert', ' ice cream', 'bakery', 'bravo', 'breakfast', 'brunch', 'choice eats', 'muffin', 'restaurant', 'scone', 'tea', 'tea', ' sandwiches', ' whole foods', ' salads', ' gifts']
v4889	['24\\/7', 'bar', 'bobby flay', 'coffee', 'french toast', 'open 24 hrs', 'paula dean', 'restaurant', 'tea', 'zagats rated']
v4898	['greenpoint', 'mexican', 'tex-mex']
v4912	['zagat', 'zagat-rated']
v4918	['breakfast', ' lunch', ' dinner', ' brunch', ' jazz', ' cocktails', ' wine', ' beer', ' burger', ' lamburginis', ' washington square park', ' washington square hotel', ' prix fixe menu', ' happy hour', ' lounge', ' bar']
v4920	['chinese', 'mapo tofu']
v4931	['cauliflower', 'chicken shawarma', 'falafel']
v4933	['baguette', 'bread', 'brioche', 'cake', 'coffee', 'croissant', 'muffin', 'sandwiches', 'uws']
