venue	tags
2001201	['bar', 'bistro', 'crepes', 'fondue', 'french', 'huge salads', 'outdoor seating', 'salads', 'soup', 'steak frites']
2001211	['beer', 'brunch', 'cupcake', 'cupcakes', 'cute', 'muffins', 'rice krispy treats', 'vegetarian', 'wine']
2001216	['deli', 'italian', 'sandwiches', 'subs']
2001218	['bubble tea', 'food']
2001220	['blackbook', 'brooklyn', 'brunch venue', 'downstairs lounge', 'logotv', 'mixed crowd', 'private parties', 'the a-list', 'zagat']
2001222	['garden', 'jazz', 'social dining']
2001223	['cash only', 'cheap eats', 'chinese', 'chinese food', 'chopsticks', 'food', 'scallion pancakes', 'shanghainese', 'soup dumplings', 'tourists', 'vegetarian dumplings', 'xiao loong bao']
2001225	[' bar', ' cuban food', ' happy hour', ' mojito', ' sangria', 'group dining', 'tapas', 'vegetarian food']
2001231	['east village', 'italian', 'pizza', 'restaurant']
2001232	['bar', 'free food', 'sangria', 'tapas']
2001233	['nan']
2001241	['brunch', 'jam', 'pancakes', 'waffles', 'zagat-rated']
2001242	"[""world's best lasagna""]"
2001250	['appetizers', 'classy', 'cocktails', 'fresh herbs', 'lounge', 'romantic', 'seafood', 'vietnamese']
2001254	['crudo', 'dave pasternack', 'joe bastianich', 'mario batali', 'nymag', 'seafood', 'wine']
2001268	['cheap', 'chinese', 'chinese food', 'dim sum', 'gigantic']
2001271	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
2001282	['american', 'bar', 'famous burger', 'hot girls']
2001283	['brunch', 'french', 'late night', 'soccer', 'steak frites', 'world cup', 'worldcup']
2001284	['bbq', 'bbq pitmaster', 'bbq ribs', 'frat boys', 'margaritas', 'pbr', 'photo booth', 'photobooth', 'trendy']
2001285	['greek', 'mediterranean']
2001289	['nan']
2001292	['brunch', 'english candy', 'not wheelchair accessible', 'scones', 'tea']
2001299	['coffee', 'sandwiches']
2001305	['diner', 'salmon']
2001307	['italian', 'joe bastianich', 'late night dining', 'mario batali', 'pizza', 'restaurant']
2001316	['bar', 'brunch', 'burger', 'burger conquest', 'champagne cocktails', 'cocktails', 'garden', 'good_mark', 'hipsters', 'kid friendly', 'kids menu', 'mac and cheese', 'open late', 'patio', 'polo dobkin', 'zagat']
2001326	['pizza']
2001327	['3 michelin stars', 'blackbook', 'daniel boulud', 'michelin star']
2001329	['bbq', 'bloody mary', 'breakfast', 'brunch', 'cupcake', 'trendy']
2001345	['after club', 'breakfast', 'burger', 'diner', 'late night', 'milkshakes', 'open 24 hours', 'soup']
2001347	['cafe', 'coffee']
2001348	['bar', 'japanese', 'manhattan', 'noodles', 'sake', 'sapporo', 'sashimi', 'sushi', 'upper east side']
2001354	['delicious rosemary foccacia', 'friendly staff', 'great pizza']
2001360	['nan']
2001372	['pasta']
2001376	['bar scene', 'burgers', 'cafe', 'group dining', 'jean-georges restaurant', 'pizza', 'restaurant']
2001378	['baked alaksa', 'cocktails', 'eggs benedict', 'filet mignon', 'financial district', 'lobster newburg', 'manhattan', 'oysters', 'salmon', 'steak', 'wine']
2001379	['dessert', 'peanut butter', 'sandwiches', 'shakes']
2001393	['free wifi', 'pizza']
2001394	['bar', 'bbq', 'bourbon', 'cowgirls', 'douchbag', 'douchbags', 'karaoke', 'music', 'southern food', 'tequila', 'tex-mex']
2001395	['best nyc pizza', 'brooklyn', 'buffet', 'cash only', 'dining hall', 'douchebag', 'dumbo', 'financial district', 'gossip girl', 'long lines', 'near water', 'no slices', 'park', 'pizza', 'socialite', 'tourists', 'where to eat 2011', 'white sauce', 'worth the wait', 'wsj lunchbox', 'zagat']
2001398	['nan']
2001404	['coffee', 'deli', 'homemade soda', 'huge sandwiches', 'lower east side', 'no coffee', 'sandwich', 'sandwiches', 'vegetarian options']
2001407	['cantonese', 'dim sum']
2001410	['bar', 'cocktails', ' inexpensive', ' meatpacking district', ' rust', 'dancing', 'dj', 'music', 'new york', 'pasta', 'sports']
2001411	['brooklyn bridge', 'brooklyn heights', 'italian', 'outdoor seating', 'restaurant']
2001412	['nan']
2001415	['chinese', 'chinese restaurant', 'chinese roast meats', 'congee', 'restaurant', 'rice noodles', 'roast pork', 'wonton', 'zagat-rated']
2001419	['vegan', 'vegetarian']
2001428	['bar', 'burgers', 'dive', 'gay', 'happy hour']
2001430	['nan']
2001441	['belgian', 'brunch', 'burgers', 'good beer', 'import beer', 'mussels', 'pasta', 'restaurant', 'seafood', 'steak']
2001446	['activist center', 'bookstore', 'cafe', 'feminists', 'good coffee', 'readings', 'timeoutny', 'volunteer-run', 'zines']
2001448	['chinese food', 'deliciousness', 'noodles']
2001454	['douchebags', 'italian', 'outside sitting', 'pizza', 'sidewalk cafe', 'wine bar', 'wine tasting']
2001465	['bathroom', 'drunk people', 'hipsters', 'late night']
2001469	['get seated upstairs', ' especially if you are there with kids.', 'pizza']
2001473	['24 hours', 'beer', 'breakfast', 'brunch', 'burgers', 'cappucino', 'coffee', 'dessert', 'dinner', 'east village', 'espresso', 'full bar', 'latte', 'lunch', 'pasta', 'pinball', 'salad', 'sandwiches', 'soup', 'wine', 'wings', 'wraps']
2001476	['clam casino', 'spaghetti bolognese']
2001477	['dessert', 'great atmosphere', 'japanese', 'no msg', 'noodles', 'soba', 'udon']
2001481	['live music', 'sangria', 'tapas']
2001483	['latin', 'restaurant']
2001486	['american', 'asian', 'brown rice', 'college girls', 'tofu dinner', 'turkey burgers']
2001490	['chinese', 'dim sum', 'veg dumplings']
2001492	['burger', 'food', 'happy hour', 'pubs', 'raw bar']
2001494	['nan']
2001495	['thai food']
2001497	['nan']
2001498	['latin american', 'plantains', 'social dining']
2001501	['art', 'bar', 'cabaret', 'food', 'music', 'performance', 'poetry', 'restaurant', 'spoken word', 'wine']
2001508	['grilled pizza', 'pizza']
2001535	['bar', 'burgers', 'loud', 'lounge', 'mini burgers', 'music', 'shakes']
2001543	['brooklyn', 'cafe', 'coffee', 'coffee shop', 'new york', 'new york city', 'ny', 'nyc', 'park slope', 'pastries', 'restaurant', 'strong coffee', 'wifi']
2001554	"['bakery', 'biscuits', 'cafe', 'chocolate chip cookies', 'chocolate zucchini cake', 'coffee', 'cookies', 'cupcake', 'cupcakes', 'douchebag', 'french toast', 'hot chocolate', 'hot chocolate festival', 'macaroni & cheese', 'marshmallows', 'organic', 'pretzel croissant', 'scones', 'timeoutny', ""valentine's day linzer cookies""]"
2001555	['brooklyn', 'computer_friendly', 'gossip girl', 'outdoor_seating', 'socialite', 'wifi', 'windows', 'work_friendly']
2001563	['ice cream', 'ice cream cakes', 'ice cream cupcakes', 'ice cream sandwiches', 'shakes & smoothies', 'tim hortons coffee', 'tim hortons donuts']
2001602	[' great bands wednesdays', 'austrian', 'beer', 'free movie sundays', 'goulash', 'lunch', 'park slope lunch', 'warm atmosphere', 'zagat-rated']
2001639	['bakery', 'baking', 'breakfast', 'brunch', 'fried chicken', 'pancakes', 'scones', 'southern']
2001651	['conveyer belt', 'diner', 'dog park', 'fried chicken', 'japanese', 'japas', 'karaoke', 'record shop', 'ski area', 'sushi']
2002524	['nan']
2002534	['br guest hospitality', 'guacamole', 'margaritas', 'online reservations @ www.doscaminos.com', 'outdoor dining', 'salsa', 'sangria', 'soho', 'tacos', 'tequila', 'top chef', 'www.brguesthospitality.com']
2002537	['byob', 'iced coffee', 'noodles', 'pho', 'restaurant', 'vietnamese']
2002538	['korean', 'korean food', 'lunch specials', 'restaurant']
2002540	['nan']
2002541	['wheelchair access']
2002561	['best pizza', 'brooklyn', 'di fara', 'dive', 'dom dimarco', 'food', 'fresh basil', 'insane lines', 'ny style pizza', 'pizza', 'restaurant']
2002562	['green tea', 'izakaya', 'long wait for table', 'okonomiyaki', 'sake', 'takoyaki']
2002577	['borgias', 'bottle service', 'bravo', 'free admission', 'great music', 'hip-hop', 'house\\/ electro', 'lounge', 'nightclub', 'salsa', 'saturday party', 'weekend party']
2002578	['bronte burger', 'great coffee']
2002585	['bar', 'beer', 'food', 'happy hour', 'irish', 'music', 'roof deck', 'sports bar', 'trendy']
2002586	['french']
2002593	['aussie', 'australian food', 'bar', 'beer', 'garden', 'outdoor dining', 'private parties', 'pub', 'sports', 'world cup']
2002606	['brunch', 'cool drinks', 'dogs', 'near dog run']
2002622	['brunch', 'good food', 'good for birthday groups', 'half-price pitchers on wednesdays', 'happy hour', 'late night dinner']
2002623	['asian', 'bravo', 'romantic', 'southeast asian']
2002626	['nan']
2002640	['cash only', 'inexpensive', 'italian', 'noho', 'restaurant']
2002642	['mexican', 'mojitos']
2002658	['nan']
2002660	['nan']
2002666	['cupcake', 'cupcakes', 'dessert', 'macarons', 'soft serve']
2002678	['cafe', 'good coffee', 'gossip girl', 'no laptops', 'socialite', 'socialities', 'trendy', 'trendys', 'wawa']
2003184	['beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated']
2003201	['nan']
2003205	['french', 'good happy hour', 'world cup']
2003214	['nan']
2003215	['nan']
2003216	['brunch', 'social dining']
2003218	['+ wifi', '24 hours', 'bravo', 'brunch', 'cool', 'cupcake', 'douchebag', 'douchebags', 'eletronics', 'gossip girl', 'great breakfast!', 'kid friendly', 'library', 'local ingredients', 'midnight brunch', 'ms pacman', 'photobooth', 'pie', 'puma social hot spot', 'socialite']
2003219	['zagat-rated']
2003224	['east village', 'restaurant']
2003225	['nan']
2003227	['australians', 'bar', 'brunch', 'cash only', 'douchebag', 'gossip girl', 'playground', 'time out new york', 'timeout', 'timeoutny', 'unlimited drinks']
2003228	['dog friendly outdoor seating', 'sushi']
2003229	['amsterdam ave', 'coffee', 'columbia university', 'david byrne bicycle stand', 'fomenting revolution', 'morningside heights', 'pastry']
2003231	['cafe', 'coffee', 'coffee shop']
2003235	['italian', 'pizza', 'sandwiches', 'wine']
2003243	['italian', 'pasta']
2003246	['bar', 'gold', 'italian food']
2003250	['scene', 'zagat-survey']
2003266	['blackbook', 'bravo', 'creative cocktails', 'eat and drink local', 'extensive wine list', 'fried oysters', 'memorable and attentive service', 'restaurant', 'top chef', 'topchef', 'vibrant bar scene']
2003273	['brunch', 'champagne', 'foie gras', 'french', 'provencal']
2003278	['air conditioning', 'garden seating']
2003281	['dog friendly', 'outdoor seating', 'wings']
2003284	['brunch', 'food', 'live music', 'outdoor seating', 'pizza', 'restaurant']
2003293	['nan']
2003294	['tourist']
2003297	[' champagne', ' cheese', ' dessert', ' meats', ' port', ' small plates', ' wine bar', 'trendy', 'trendys', 'wine']
2003298	"[""late night kitchen 'til 2am thur fri sat"", 'lunch dinner', 'outdoor dining. patio. sidewalk cafe.', 'private party room', 'sports', 'weekend brunch sat & sun']"
2003306	['canada cabin', 'go canucks', 'great atmosphere', 'great food', 'great staff', 'hockey bar', 'hockey night in canada']
2003310	['bar lounge', 'brunch', 'italian', 'models', 'outdoor', 'outdoor patio', 'vegetarian friendly']
2003319	['delivery', 'italian', 'pizza', 'restaurant', 'wheelchair access']
2003335	['hipsters', 'lower east side', 'margaritas', 'tequila']
2003347	['excellent', 'good_mark', 'happy hour', 'hummus', 'middle eastern', 'moroccan']
2003362	['brunch', 'italian', 'patio']
2003372	['awesome', 'tapas', 'wine']
2003412	['cheap eats', 'mojitos', 'thai', 'zagat-rated']
2003421	['manhattan skyline', 'rooftop', 'view']
2003423	['byob', 'christmas lights', 'garden', 'good service', 'indian', 'indian food', 'vindaloo']
2003432	['biodynamic wine', 'celebrity spotting', 'expensive', 'five course tasting menu', 'live vegan', 'outdoor dining', 'raw dessert', 'raw food', 'raw vegan', 'restaurant', 'vegan', 'vegetarian', 'wine']
2003441	['urn of beer']
2003445	['my favorite place', 'waiting for delish soup and sand.']
2003446	['coffee', 'dessert', 'pastries']
2003449	['amazing', 'arepa', 'cheap eats', 'good_mark', 'vegetarian friendly', 'venezuelan']
2003511	['beer', 'mexican food']
2003521	['bar', 'beer', 'bull penis', 'cheap beer', 'cotton candy', 'dorks', 'ga', 'japanese food', 'open late', 'restaurant', 'rocky mountain oysters']
2003524	['bar', 'comfort food', 'diner', 'homestyle', 'philly cheesesteak', 'pub', 'vegan', 'vegetarian']
2003557	['beer', 'booze brunch', 'brunch', 'cocktails', 'dessert', 'fast lunch', 'gluten free', 'nes mural', 'pastries', 'pizza', 'pizzeria', 'restaurant', 'salad', 'seafood', 'stumptown coffee']
2003560	['nan']
2003575	['banana pudding', 'breakfast sweets', 'brownies', 'buttercream icing', 'cake', 'coffee', 'cookies', 'cupcakes', 'dessert', 'lemon cupcakes', 'milk', 'polaroid wallpaper', 'red velvet cupcakes']
2003582	['babies', 'bagels', 'beer', 'brooklyn', 'cake', 'coffee', 'cupcakes', 'dads', 'free wifi', 'jazz', 'moms', 'park slope', 'sandwiches', 'strollers', 'tea']
2003723	['margaritas', 'mariachi', 'mexican']
2004145	['central lounge', 'fake tans and bleach blondes', 'gold chains', 'good looking crowed', 'greaseballs', 'greeks', 'italians', 'jimbabway', 'jus jack', 'long island', 'meatheads', 'orange skin', 'sushi']
2004156	['amys bread', 'bakery', 'brownie', 'coffee', 'cup cake', 'espresso', 'event', 'food network', 'foodies', 'free wifi', 'google', 'ice cream', 'ivillage', 'kitchen supplies', 'market', 'mr youth', 'ny1', 'oxygen network', 'ronnybrook farm', 'salad', 'soup', 'sushi', 'tea', 'wheelchair access', 'wifi']
2004283	['dumplings', 'korean bbq', 'wheelchair access']
2004310	"['brunch', 'choice eats', ""simon's favorites"", 'voicestreet']"
2004318	['kyoto', 'n', 'sushi']
2004326	['gossip girl', 'nymag', 'socialite']
2004340	['backyard', 'hipsters', 'kimchee', 'miso soup', 'rice tea', 'sake', 'sandwiches', 'wifi']
2004342	['michelin star']
2004376	['dumplings', 'lunch special']
2004389	['chinese', 'great selection', 'inexpensive', 'super fast']
2004392	['diner', 'ghostbusters ride', 'seinfeld', 'suzanna vega']
2004403	['nan']
2004429	"[' gossip girl', ' playground', ' socialite', 'bbq', ""bloody mary's"", 'bravo', 'brunch', 'cocktails', 'cupcake', 'cupcakes', 'douchebag', 'food truck', 'foodie', 'good_mark', 'haircut', 'hipster', 'strip club', 'taxidermy', 'top chef', 'trendy', 'zagat-rated']"
2004434	['chinese', 'indian', 'spicy']
2004442	['outdoor', 'rude staff']
2004448	"['chocolate', 'cozy', 'local food', 'oysters', ""simon's favorites""]"
2004449	['margaritas', 'mexican', 'nachos', 'ues', 'upper east side']
2004454	['biscuits', 'brunch', ' breakfast burrito', 'dinner', 'lunch', 'stumptown coffee']
2004461	['bakery', 'birthday', 'bravo', 'buttercream icing', 'cakes', 'cheesecake', 'coffee', 'cookies', 'cupcakes', 'dessert', 'milk', 'pies', 'sweet']
2004472	['beer', 'breakfast', 'cafe', 'coffee', 'coffee shop', 'fondue', 'salads', 'sandwiches', 'scrabble', 'tea', 'wifi', 'wine']
2004473	['restaurant']
2004506	['nan']
2004513	['biltong', 'brunch', 'food', 'restaurant', 'south african', 'south african wine']
2004523	['byob', 'clued', 'filipino', 'tapas', 'upstairs']
2004524	['east village', 'restaurant', 'sangria']
2004529	['#thrillist', 'bar', 'brunch', 'cocktail', 'date', 'dinner', 'hotel restaurant', 'upscale']
2004532	['ceviche', 'spanish', 'tapas', 'wine']
2004547	"['bacon', 'blt', 'brunch', 'choco-chip cookies', ""frankie's 457"", 'franks', 'italian', 'meatballs', 'so much fun', 'stable', 'stumptown coffee', 'wine']"
2004549	['tapas', 'wine']
2004556	['barbeque', ' ribs', ' brisket', 'bbq', 'beer', 'bravo', 'eater 38', 'mac n cheese', 'pork', 'salt potatoes', 'try the tres hombres', 'wings', 'yitang', 'zagat-rated']
2004561	['burger', 'cash only', 'hamburgers', 'hidden', 'ifc', 'restaurant', 'tourists']
2004566	['office', 'zagat-rated']
2004569	['date', ' live music', ' basque', ' wine']
2004576	['margaritas', 'mexican']
2004608	['bar', 'bat', 'korean bbq', 'wheelchair access', 'wine', 'wine bar']
2004612	['social dining']
2004615	['nan']
2004625	['brunch', 'cerviche', 'ceviche', 'guacamole', 'margarita', 'mexican', 'taco', 'tequila']
2004626	['backyard garden patio', 'burger', 'foosball', 'great cocktails', 'pacman', 'pool', 'ribs that fall off the bone', 'sliders']
2004635	['financial district', 'martini', 'puma', 'salud restaurant & bar', 'south street seaport', 'tapas', 'zagat rated', 'zagat-rated']
2004640	['3 michelin stars', 'blackbook', 'michelin star', 'thomas keller']
2004649	['cafe', 'cuban', 'cuban food', 'food', 'happy hour', 'ny']
2004671	['nan']
2004677	['michelin star']
2004684	['vegetarian friendly', 'wheelchair access']
2004696	['asian', 'cafe', 'cheap', 'diner', 'noodles', 'puma social hot spot', 'restaurant']
2004705	['free wifi', 'outlets', 'wifi']
2004707	['nan']
2004709	['2 michelin stars', 'michelin star']
2004720	['awesome', 'backyard garden', 'brunch', 'comfort food', 'deviled eggs', 'happy hour', 'pancakes']
2004731	['mtv networks']
2004733	[' gossip girl', ' playground', ' socialite', 'bravo', 'bravoandy', 'brunch', 'dining', 'douchebag', 'douchebags', 'far far away', 'ice cream', 'restaurant', 'top chef', 'zagat rated', 'zagat-rated']
2004734	['barbuto', 'chef table', 'chicken', 'gnocchi', 'pasta']
2004735	['askmen', 'bankers', 'club', 'old new york', 'speakeasy', 'test']
2004749	['fish', 'lobster roll', 'oysters', 'seafood', 'zagat-rated']
2004767	['breakfast']
2004776	['nan']
2004777	['thai']
2004797	['best mac n cheese', 'boozy bluegrass brunch', 'catering', 'comfort food', 'daily happy hour 5-7', 'dinner', 'group deals', 'holiday parties', 'late night lounge']
2004815	['bakery', 'breakfast', 'green tea cookies', 'japanese', 'onigiri', 'pastry', 'sushi']
2004821	['margaritas', 'mexican', 'tex-mex']
2004829	['greek food', 'lamb']
