userid	venue_id	tips
1197936	2000382	Great bagels, though they are enormous.
1167730	2000382	Great bagels, but overpriced. They charge an extra .10 just to slice your bagel. 2nd favorite in the city.
1049297	2000389	Cute, cozy cafe... Good, reasonably priced snacks. $5 organic breakfast egg roll... A real winner!!
1000072	2000390	date spot at good enough to eat -- home cooked food, cows everywhere...feels like you are eating at a farm. (sit on the window bench by the bar and watch passersby as you eat!)
1002374	2000390	Mac and cheese: Decent. Not awesome, but worth having.
1020537	2000390	Cheese grits = amazing. Order a bloody Mary with whatever your breakfast pick is, add bacon & jalepenos
1019066	2000390	worth the wait, best breakfast I have had in nyc!  the place inside is chilled, the wait staff friendly, deserts crazy good.  don't worry the line moves fast!
1019522	2000390	Espresso here is really good (you can trust in a Brazilian opinion on this!). Tasty, creamy, right temperature. Really good!
1050489	2000390	Definitely was good enough to eat, but I am not sure it warrants the lengthy wait.  The tuna melt was certainly one of the best in New York and the hot apple cider is nice. (3 of 4 petals via Fondu)
1048651	2000390	Get the Wall Street Omelette... and #Occupy it.
1105848	2000390	Anne's Bloody Mary is a must!!! Best I've ever had!!!
1056533	2000390	Best bacon in the city.
1020537	2000390	Cheese grits = amazing. Order a bloody Mary with whatever your breakfast pick is, add bacon & jalepenos
1025807	2000395	Aaron is awesome. In addition to being an amazing waiter and funny, he also meows and makes monster sounds. Best. Ever.
1032880	2000395	Combine hometown diner with the West Village and you get Westville.  Try any of the pies.
1149548	2000395	Kind of can't go wrong w\/ anything, but the turkey burger is the best in NYC by a mile
1000170	2000395	Pork chop: meh. Salmon: AWWW YEAH!
1032880	2000395	The pumpkin pie is awesome.  And I know my pumpkin pies.
1093379	2000395	Salads are so fresh.
1047568	2000395	a brunch fav. breakfast burrito with a blue moon! mac and cheese and their veggie choices are also amazing
1040407	2000396	Great diner food at any hour.  Port-cheddar burger.  Nothing like it.
1051939	2000396	Best for late night post-drinking food, early morning breakfast, or dinner when you're broke!
1013953	2000396	Open 23 hours every day :=)
1011729	2000404	Always go to the grill and order the seafood bouquet!
1045719	2000404	Love this for a BIG steak when in NYC
1114319	2000404	Go to the grill when flying solo and ask for Pat !
1198603	2000404	Go to Whiskey Blue after. Great spot on the W on 49th & Lex
1000429	2000408	The Porterhouse
1090894	2000408	Get the hot fudge sundae in the unlikely event you saved room for dessert.
1059283	2000408	Single malts, the best steaks... I mean what else you can possibly ask for...
1000212	2000408	Try the New York Steak And Lobster - In the 1% tonight!  (via @Foodspotting)
1152611	2000408	Filet mignon with Keith's sugggestion: spicey english mustard. I was skeptical. Its damn good
1002022	2000410	Try the Choriqueso (via @Foodspotting)
1022617	2000410	They have a new sun roof on top floor. Nice!
1082720	2000415	Make sure you allow a lot of time between your reservation and your next activity... it's a lot more than just a restaurant, but the wait is worth it!
1098821	2000415	wow! not going here again. theme is fun , decor is cool..but the service sucks!! waited for almost an hour for our food which was mediocre at best..and waaaayyyy over priced!!
1072658	2000415	Visit enchanting \
1056771	2000415	Left because service is horrible....don't waste your time.
1001319	2000417	They got no Mexicans and no radio. I call bullshit.
1007224	2000417	Black cherry frozen margarita!
1039408	2000417	Best carnitas in the city hands down
1029123	2000417	Jersey (I spelled that wrong) is the best! Kick-ass quesadillas, fajitas, guacamole, and salsa! Do the Short Wave Margarita!
1055222	2000417	Get the chimichanga. Get it with plantains. Get into delicious vegetarian.
1159682	2000419	Jane is loyal to their local customers! Amazing food...
1056276	2000419	French Toast sets the bar sky high... as does their Lobster Benedict
1049805	2000419	Devour the strawberry butter with no abandon!
1159682	2000419	Pop singer Official Hanks old stomping ground.  http:\/\/www.iTunes.com\/officialhank
1141794	2000419	Brunch on Sundays even with reservations r still crowded. Wait until 2pm or so when it's calmer
1027297	2000419	The french toast is heaven. Nearly bread pudding!
1060486	2000419	The Gnocchi is an orgasm for the mouth.. Make that multiple!!
1015193	2000419	French toast in crème brûlée batter is fantastic!
1065107	2000422	Get a Dark 'n Stormy (or two) to cap off a Good Night.
1012382	2000422	Try the Dirty Gin Martini - Stirred, Not Shaken - They know how to do it right here... (via @Foodspotting)
1097744	2000422	The omelettes are awesome
1000713	2000423	Eric Friedman has not been going here longer than me
1122027	2000423	the best cheesburger isnt here but Five Guys. Really! Here potatos miss salt, and service is normal.
1000009	2000423	Burgers are decent, but not the best ever. A little over-rates I think!
1062734	2000423	JG Melon for nightcap with burger and jukebox
1068798	2000423	Best burgers on the Upper East Side. Whenever I go here, I always run into someone I know from prep school or who went to Buckley or Hewitt. Small world :)
1066541	2000423	Arguably the best hamburger in Upper East Side. Some would say in the city.
1015741	2000423	Awesome burgers and bar! Ask for Faisal at bar, he was a fantastic bartender.
1056184	2000423	GREAT burger, get it with bacon, no lettuce or tomato. Worth the price. Cottage fries are good too.
1193062	2000423	A pretty decent burger here.
1190646	2000423	Best burger in NYC - no question! Have two
1008756	2000423	There may be better burgers in NYC, but Melon's burger is classic and amazing.  You will not be disappointed.
1058220	2000424	The Lo-Carb burrito was great ! (3 of 4 petals via Fondu)
1053930	2000434	The egg on a roll here is the best in the city.
1053930	2000434	They make the best egg on a roll in the city.
1067149	2000442	You can make a post-theater reservation by name of show if you don't know the exact time you'll get there.
1000058	2000446	I know you want a lobster roll, but that's the wrong move here. At Mary's you want to go for a whole fish. Ask your server which one, they'll know what's best today.
1011372	2000446	Best lobster roll in NYC. Whole bronzini is the 2nd best dish. Sundae's are amazing too.
1022056	2000446	Sardine special was great. Lobster roll too. Deep fried oysters and clams were only OK. Sliders were fine, not overwhelmingly great, but not bad.
1062068	2000446	Lovely brunch gazpacho!
1107530	2000446	I'd vote for the fish taco's as well. The lobster roll is very good, but too mayonnaisey for my wife.  And the lobster knuckles are fun and tasty if you are skilled at removal.
1011372	2000446	HarryH is right, best lobster roll in the city but the star is the whole grilled daily fish. I prefer the bronzini!
1054073	2000446	MFC is a weekly staple. Grilled whole fish, fish tacos, cockles, lobster knuckles...all good!
1215619	2000446	lobster roll is good, for the price my vote is for luke's in e vill.. fish is worth your time & $$
1012991	2000446	The salmon is amazing!
1000072	2000447	French her at Cafe Lalo (what?! i'm talking about the dessert!). probably after dinner at some place in the hood like Good Enough to Eat
1013095	2000447	Rosemary olive oil at the tables - fantastic
1209173	2000447	Cakes here are great. And so this there food. You have to come and try it
1076559	2000447	try the... well just try everything.  Enhance it with a cappuccino an a shot of grand marnier.  YUM!
1049343	2000447	Delicious Lemon Meringue Tart
1036514	2000448	Make reservations!
1135368	2000449	Amazing amazing amazing at all hrs of the day!
1026055	2000449	I want to say coming here for breakfast is a good idea, but it just really isn't
1045830	2000449	Try the food.
1057576	2000449	Black and blue. Period.
1043783	2000449	they took my plate before i was finished :(
1029020	2000449	still havent figured out what i like to order here
1024317	2000452	Excellent food and all you can drink sangria for under $15.  The perfect brunch.
1053109	2000452	Amazing brunch.  Delicious Latin American dishes and all you can drink Sangria.
1028196	2000452	Favorite Upper West Side Drunch Spot. Cheap & the sangria keeps flowing throughout the duration of your meal. The food and portions aren't the greatest but cocktails make up for it.
1175941	2000452	Try the earthy tasting Spanish Harlem sangria on a cold night. Yum!
1196154	2000452	definitely worth the trip uptown.  Awesome brunch!
1004787	2000452	If you know Paul then let let him order for you. He knows a little something about food. :-)
1101687	2000457	Well, they have a 'C' right now.  So they have that going for them.
1211609	2000461	The belly dancing was to sort and the service could have been better, but the food, the french beer and the vibe will keep us coming back for more!!
1038491	2000466	Rock Shrimp and the El Topo Roll. Do itttt
1082732	2000468	The Jade Noodle is brilliant.
1093642	2000468	can't decide which Thai I like better cheers or lily
1030939	2000470	best gnocchi and pretty much best italian all around.  ask for maggie - she'll take care of you.
1023999	2000470	Try and sit down at the bar that is over the kitchen and watch the chefs cook all the food.
1016112	2000470	Loved their selection of red wines
1024296	2000470	Try the food with a glass of wine
1013173	2000471	Go here for their vodka sauce pizza
1200567	2000471	Good pizza! Just had a food baby.
1026583	2000472	If you see me here during daylight, please do not tell my boss!
1024915	2000472	again - does the trick.
1000713	2000473	get the grilled chicken and guac sandwich
1114319	2000473	Don't forget it's cash only,but a great place to stop for a burger or a late weekend brunch !
1114319	2000473	Stop at Chase , BofA , HSBC or First Republic love this place but always forget its cash only .
1114319	2000473	The turkey burger with pesto mayo rocks !!
1145413	2000474	1st Irish theatre festival awards ceremony is being held here tonight!
1082569	2000476	The Village Voice voted this Best Bar for Modelizers in our Best Of New York Poll!
1000943	2000476	Pitch your startup to First Round Capital here.  They're right across the street.
1021920	2000476	Get yourself a booth between 8:15 and 9:30 AM and try to gather pieces of discussions from Silicon Alley shrewdest investors and innovators...
1033560	2000476	I think eveyone who works here is a model
1018406	2000476	Phone Battery Dead? Check out the Solar Battery Docking Station for your mobile phone on Union Square West btwn 14th & 15th Streets!
1041365	2000476	this place is garbage. don't waste your time\/ money.
1208163	2000476	Do not come here, low quality food and service. Had to send side of bacon back 2x's, once being raw, second time looking like it was a week old. Opt for ABC Kitchen, Craftbar or Almond.
