userid	venue_id
u132611	v10057
u55238	v4310
u34710	v12508
u170	v4403
u18406	v12641
u155760	v19674
u104	v25597
u181505	v11193
u91513	v22268
u48997	v46
u26015	v9962
u247092	v6352
u31064	v1091
u69903	v14494
u233597	v15261
u18345	v42705
u134	v404
u250094	v925
u45534	v356
u24074	v9464
u258400	v49727
u18885	v9615
u17516	v14435
u181644	v11902
u20423	v1075
u12194	v371
u78325	v10786
u224242	v1930899
u57014	v7852
u17238	v362400
u13799	v9707
u69093	v507
u91070	v35085
u224544	v17697
u23487	v148156
u13463	v23187
u107013	v12735
u20092	v7455
u8108	v23313
u53523	v14327
u230805	v54044
u28357	v585
u38456	v4156
u34323	v18167
u69903	v50167
u92532	v46
u59867	v39242
u30526	v18176
u32021	v18222
u183760	v81816
u59796	v5575
u12542	v5574
u30685	v899
u73449	v46
u20714	v7913
u99922	v78624
u86519	v72714
u91070	v35085
u91568	v11372
u45720	v14714
u142268	v8046
u27184	v43052
u570	v26797
u51445	v64971
u69614	v29910
u31898	v37273
u49255	v22722
u23687	v3412
u45720	v243
u89570	v16148
u1112	v73304
u6998	v6602
u51445	v64971
u54561	v830
u125942	v12764
u28880	v29164
u45720	v18191
u14249	v33444
u24518	v12964
u20714	v21395
u89032	v482
u38058	v17795
u29301	v13424
u87042	v3521
u11418	v2626
u2949	v27311
u147899	v16055
u225202	v118190
u59796	v12496
u748	v3184
u39109	v609
u29320	v11930
u81288	v1177
u14945	v1063
u65166	v13812
u237695	v24640
u79452	v13406
u184856	v12621
u43127	v11655
u4154	v110941
u16474	v163313
u48224	v6305
u205245	v21661
u38363	v14730
u52025	v121606
u47542	v1016
u51957	v435580
u2856	v1945122
u86038	v11764
u26197	v764
u53706	v23379
u109481	v10282
u9769	v751
u186067	v12231
u145611	v899
u66148	v1376
u25587	v9934
u18885	v9615
u17620	v804
u8952	v39242
u50503	v22218
u48550	v11485
u148897	v13308
u265904	v382
u132803	v4156
u184931	v26256
u74134	v1220
u17454	v13391
u20423	v21545
u128545	v66370
u850	v12090
u107530	v6510
u129680	v721
u46901	v15506
u92611	v119218
u256434	v955
u31163	v13459
u17238	v422
u75708	v1483
u12215	v123278
u7648	v22424
u106704	v72267
u48044	v700
u51957	v435580
u19732	v726679
u18345	v16574
u18345	v42705
u75708	v12910
u11075	v18222
u14783	v971
u253430	v151381
u36721	v42728
u47572	v12793
u115260	v34219
u39619	v11355
u44309	v23209
u38305	v10897
u48133	v577
u58900	v139036
u5159	v15901
u221167	v172
u249013	v28004
u26201	v13145
u64560	v4156
u47463	v284
u45720	v32783
u91070	v22218
u1878	v476
u54405	v41096
u54395	v954
u39802	v12818
u51957	v435580
u91070	v35085
u115882	v168672
u57014	v591
u55198	v7633
u22335	v7913
u210809	v70790
u28202	v5744
u180959	v124493
u78151	v22218
u43127	v4931
u49807	v1035
u86698	v1040758
u83069	v3521
u119217	v31671
u81824	v13101
u149253	v1109
u29211	v68935
u75858	v812
u44792	v13690
u3793	v13687
u38456	v7999
u117135	v122882
u133970	v11622
u216811	v42059
u168813	v74668
u55238	v7776
u37459	v20592
u57981	v56577
u52962	v332
u20423	v11134
u147899	v19182
u147677	v17085
u48637	v131255
u93634	v1268
u96969	v12222
u71236	v65011
u59959	v5222
u93386	v11846
u25321	v35522
u59867	v4472
u25587	v7633
u7067	v10824
u90814	v22424
u49783	v7519
u14860	v13630
u181644	v13227
u164530	v111069
u205245	v5892
u36377	v16297
u34323	v8164
u181644	v13227
u4154	v140479
u181505	v15176
u59283	v980
u144561	v27833
u97363	v4954
u49029	v139117
u50713	v75007
u179607	v54011
u150934	v20614
u96032	v13927
u6998	v18194
u28102	v14355
u8952	v39242
u91070	v35085
u33450	v13176
u17874	v21387
u120193	v27102
u36055	v494
u73961	v168590
u77887	v39120
u43577	v723
u51957	v64674
u167485	v189
u208163	v13624
u61724	v45896
u96231	v1282
u16535	v142572
u31943	v17626
u126257	v424
u66463	v21661
u14783	v11902
u59283	v29937
u131041	v69141
u6344	v948
u2637	v7680
u51957	v64674
u76791	v11622
u15414	v15341
u60062	v381
u242207	v5939
u201672	v656
u133970	v14889
u210809	v5054
u56533	v5918
u49381	v14327
u22896	v78297
u265904	v140749
u137249	v47236
u49297	v473
u26015	v38689
u29921	v1070
u193079	v140386
u6267	v14923
u748	v10965
u59284	v38916
u112676	v713
u55358	v9611
u27483	v9870
u266532	v22768
u86519	v72714
u1193	v20779
u98568	v10543
u57981	v9150
u91070	v35085
u33575	v14487
u136450	v890
u40536	v564
u8285	v14669
u4167	v45403
u66871	v98702
u82252	v51231
u50423	v851
u149874	v792
u242978	v9684
u133970	v41096
u225642	v31813
u157966	v24262
u211794	v22614
u14716	v26797
u241131	v564
u106704	v25753
u198847	v18005
u128124	v447
u68798	v29101
u217394	v43480
u63433	v39242
u82582	v39261
u14860	v837
u195669	v21070
u200187	v13921
u45619	v4797
u84552	v13394
u49381	v12464
u27483	v132346
u39836	v172
u68798	v4941
u74134	v410
u132572	v19782
u201445	v24164
u36138	v31314
u51957	v435580
u16447	v7796
u58856	v18253
u72909	v22366
u23264	v10784
u31106	v26797
u33085	v17026
u136348	v68216
u151828	v192063
u39836	v61274
u34119	v1225
u96231	v381
u227401	v75985
u21380	v31167
u50152	v11100
u52992	v25701
u104627	v11660
u48083	v28959
u11947	v1760748
u215988	v278
u19327	v654
u21442	v39120
u43127	v13589
u147677	v18014
u42676	v12307
u92420	v4843
u69093	v1492
u238517	v11902
u250505	v114619
u135690	v5892
u73976	v12991
u52025	v38752
u49177	v11362
u39836	v1543
u48637	v12641
u265965	v51660
u172212	v4472
u69093	v7723
u72800	v110941
u1174	v177
u59867	v13263
u90814	v9727
u18345	v42705
u78151	v14582
u5183	v3227
u34710	v833
u57581	v25656
u104627	v7357
u38456	v7999
u52589	v81383
u11571	v733
u84851	v602
u216811	v10786
u54389	v13898
u15263	v21933
u59369	v20614
u51939	v6381
u13999	v24321
u15275	v12903
u129977	v17415
u6243	v502393
u13383	v13630
u48651	v85008
u238993	v37315
u93034	v4376
u18568	v6120
u28102	v389
u17238	v700
u29211	v111069
u38272	v2562
u20192	v8668
u72800	v38631
u190	v1119
u199027	v75007
u69593	v4889
u154106	v5918
u32738	v12049
u22495	v26353
u14203	v928
u57014	v6793
u57437	v14494
u36881	v16625
u109481	v39530
u163156	v13984
u9911	v575
u48639	v11884
u21452	v35085
u87557	v5899
u98756	v890
u43577	v8228
u93379	v42059
u1664	v64680
u62935	v2623
u59283	v16858
u105569	v8893
u18345	v15245
u43127	v41839
u24672	v1086
u47991	v1124
u6344	v172
u55358	v30828
u141794	v4556
u462	v2585
u149253	v13101
u15263	v14828
u60257	v37842
u79452	v29670
u49029	v139117
u27882	v26324
u45720	v1483
u13173	v471
u14506	v25864
u32880	v37983
u88785	v64971
u61583	v15597
u39619	v11681
u25152	v12037
u26289	v5639
u149253	v15176
u96969	v30907
u213351	v183876
u30526	v85302
u181660	v3281
u56620	v6881
u43577	v15071
u24518	v15430
u56139	v86250
u252332	v19178
u87874	v6856
u68496	v98639
u21881	v1492
u38456	v7999
u67297	v78
u68496	v5661
u18406	v12641
u17730	v34553
u46494	v44499
u122031	v34003
u69836	v82051
u51939	v7206
u105313	v14669
u28946	v824
u256434	v8510
u73076	v37053
u149253	v20779
u2874	v12621
u67859	v51152
u61001	v9170
u173878	v7202
u208452	v4429
u48133	v7095
u21501	v609
u14455	v83038
u28202	v24990
u59931	v11954
u2358	v16816
u57981	v16439
u47859	v8131
u3793	v49621
u262811	v21728
u93386	v5661
u152794	v13424
u82146	v1170409
u49783	v1031
u80608	v948
u52086	v27315
u29087	v9719
u106855	v726679
u196173	v51304
u153818	v1085
u147899	v16254
u242978	v173414
u49805	v1177
u149874	v16361
u115882	v10835
u43136	v1782104
u7366	v51231
u133970	v5606
u43677	v7796
u49807	v23313
u24438	v4731
u254301	v5054
u86519	v12134
u57981	v39375
u191295	v6148
u222600	v1376
u90814	v1481
u2033	v14327
u149253	v7319
u107013	v6352
u158827	v72267
u51445	v7874
u132546	v19808
u144744	v12231
u6709	v554
u3125	v1086
u8952	v39242
u36058	v1091
u63433	v39242
u257	v371
u84851	v12118
u107580	v16439
u11418	v845
u48083	v12495
u25624	v12458
u1090	v654
u12246	v19536
u15602	v17415
u6709	v31853
u144266	v10815
u48637	v1163
u16474	v15193
u24360	v128204
u209553	v11355
u108636	v1379
u44889	v4506
u57473	v20280
u42283	v5960
u21380	v349
u201683	v82254
u26201	v17689
u135690	v945
u38456	v7999
u69593	v11318
u38407	v602
u5484	v13904
u14466	v20614
u79142	v985
u24074	v13424
u28761	v78902
u247092	v14494
u167485	v408
u36865	v609
u219658	v17698
u14783	v106066
u198603	v27994
u80605	v11872
u16474	v11259
u11206	v9262
u43410	v22949
u19762	v1002
u12611	v4840
u4407	v39416
u143004	v726679
u1317	v34405
u81824	v12636
u5159	v2585
u550	v1063
u37235	v700
u22896	v15661
u21380	v1554
u53489	v53848
u31106	v13115
u177501	v1043
u96231	v11255
u17874	v5729
u80552	v695248
u201683	v17085
u42676	v1177
u45534	v4640
u45720	v32783
u20537	v1282
u18345	v42705
u17516	v12906
u29745	v1220
u24506	v1086
u15602	v744
u87557	v6251
u6993	v147002
u241124	v9945
u52856	v16020
u36514	v948
u43577	v194112
u78645	v23026
u21496	v15061
u51914	v20433
u21380	v131291
u27483	v132346
u22461	v30415
u28946	v29670
u8388	v102886
u32341	v11872
u144261	v181750
u9320	v3224
u226771	v25365
u80552	v29816
u154559	v13174
u224128	v31672
u113120	v16504
u6764	v10235
u144261	v181750
u9409	v38932
u7648	v11882
u149253	v24154
u39836	v15743
u51957	v435580
u48072	v57887
u125322	v7796
u70839	v6894
u133970	v14494
u31971	v34938
u37459	v6225
u34625	v4848
u9409	v25960
u159682	v2534
u47260	v13897
u44309	v27966
u78151	v14970
u86519	v1063
u69614	v12510
u50503	v22218
u188400	v13341
u25853	v8276
u153595	v29212
u40253	v70970
u106855	v15693
u149253	v15176
u23045	v18221
u22293	v22732
u251235	v66837
u142512	v32765
u45533	v80645
u35730	v1069
u50503	v6532
u88996	v11100
u45010	v115
u173878	v555
u29211	v239
u181940	v10897
u122003	v700
u14287	v718
u21501	v23209
u12542	v4156
u116122	v1760748
u8388	v773
u238676	v447
u189093	v17973
u17620	v804
u73976	v13146
u11206	v424
u15247	v6635
u133970	v61274
u68496	v8223
u17723	v1412
u43905	v1501
u157966	v4797
u32341	v110119
u44739	v8223
u73565	v5269
u3793	v26199
u119217	v845
u25886	v1465
u118709	v9792
u193339	v980
u183355	v21029
u1106	v1407
u25336	v4731
u224175	v76770
u32939	v13904
u167708	v47247
u39802	v12818
u250094	v8131
u86797	v938
u8952	v39242
u32939	v27642
u47505	v23912
u24506	v10225
u54405	v41096
u77428	v11930
u27483	v557641
u81824	v1271
u18840	v205
u30935	v22280
u149253	v15176
u25587	v17472
u73518	v20383
u45619	v13603
u9171	v43795
u8767	v13447
u51445	v396
u157966	v13233
u59179	v13146
u17190	v11930
u149548	v723
u39836	v15743
u59179	v1412
u147338	v4843
u146757	v4815
u51957	v435580
u64589	v49340
u101206	v1222
u20640	v28841
u34460	v3423
u71553	v5744
u146757	v837
u171559	v17692
u173861	v54044
u239426	v37855
u18345	v51660
u224544	v26194
u29921	v23997
u5067	v4156
u1317	v7594
u288	v23989
u13999	v12927
u36865	v21455
u44932	v13519
u60700	v27910
u205591	v17465
u6360	v29670
u18840	v51152
u63239	v51231
u87557	v25183
u183760	v13227
u49610	v13457
u1192	v33691
u32939	v25376
u836	v13687
u39371	v13463
u44581	v417
u44699	v1760748
u80552	v29816
u13999	v890
u73449	v356
u48208	v30926
u237785	v11166
u59796	v12496
u96231	v4556
u2538	v144620
u219658	v545
u16474	v16816
u34119	v4843
u49029	v139117
u146757	v49111
u18345	v4156
u118847	v40
u205941	v15139
u96945	v5664
u133970	v61274
u80552	v29816
u247092	v471
u31106	v29670
u24915	v11681
u215301	v3184
u29177	v81254
u1752	v514
u70202	v139117
u142669	v3521
u96724	v139421
u45720	v108408
u139930	v43192
u38456	v7999
u47178	v17835
u137169	v27881
u64560	v4156
u77887	v36438
u48044	v7723
u44213	v10073
u58953	v3557
u94175	v39242
u36058	v1086
u237785	v15010
u55358	v1220
u27483	v132346
u34323	v8164
u20640	v466
u46901	v176425
u82732	v948
u58220	v4829
u15416	v12903
u111375	v17779
u15247	v9652
u102859	v17779
u72909	v11734
u48083	v12495
u111375	v16913
u24915	v159042
u135690	v12584
u103741	v466
u39836	v15743
u80608	v1152
u29638	v17697
u69093	v1492
u56139	v86250
u41376	v17137
u48083	v26191
u193079	v3218
u48224	v7749
u181644	v11902
u19965	v52287
u157966	v7206
u4646	v51231
u27483	v9870
u30685	v6120
u46026	v4472
u38261	v51304
u80318	v905
u164530	v14494
u78151	v11775
u14860	v24001
u53706	v96499
u57992	v278
u5484	v19700
u42676	v31133
u1158	v408
u43130	v466
u71290	v16855
u148837	v23220
u2637	v7680
u65514	v39242
u49702	v4839
u75708	v14532
u53489	v51967
u56697	v33675
u37459	v7524
u28202	v24990
u265965	v5867
u4167	v11056
u21380	v19414
u6243	v578
u118709	v119212
u3967	v10289
u48637	v53848
u175163	v6732
u60601	v6151
u52025	v38752
u142669	v10256
u60486	v59059
u193339	v19346
u69093	v1492
u55358	v79880
u135690	v10551
u183355	v9772
u86698	v449
u52025	v4156
u45720	v15463
u62722	v73222
u46901	v72714
u265904	v140749
u27483	v11173
u44581	v12753
u87196	v284
u126257	v24262
u256434	v30746
u39836	v15743
u58686	v1395
u175941	v2232344
u39836	v15743
u175516	v10800
u1002	v11775
u60062	v17162
u17238	v9209
u8952	v39242
u7599	v700
u78325	v18159
u20714	v21395
u125639	v7913
u46697	v1128
u214716	v5744
u12215	v123278
u93634	v14265
u78325	v19666
u81824	v13101
u60486	v25711
u57310	v161178
u195588	v192063
u27483	v11934
u50134	v145830
u99922	v1071
u11306	v35563
u44932	v13750
u230376	v37983
u62935	v480
u210809	v70790
u1106	v22351
u54488	v52205
u68370	v82441
u51445	v164071
u111375	v17779
u224544	v577
u209734	v40283
u14249	v9652
u32189	v1008
u222298	v12906
u170	v908
u8051	v15
u17238	v16119
u56139	v86250
u51946	v9204
u247092	v44192
u55428	v11934
u105848	v24319
u69093	v7723
u2501	v47056
u249013	v65142
u16049	v32220
u181644	v12833
u26970	v22214
u15440	v23313
u25627	v1428
u198227	v15856
u69145	v13145
u119217	v1086
u74134	v82254
u39836	v15743
u48044	v608
u221349	v44499
u570	v502393
u222505	v5867
u6426	v78642
u101472	v749
u34323	v41122
u81157	v17697
u186359	v21831
u200142	v13561
u31251	v1441
u241131	v8510
u2209	v12042
u29211	v111069
u17374	v30863
u1010	v177
u53109	v19393
u17566	v9170
u60893	v18176
u204573	v8223
u266712	v4889
u29211	v13897
u139307	v18014
u97363	v10835
u153818	v4561
u24915	v278
u51445	v3524
u265643	v13750
u20423	v349
u22799	v29825
u14506	v25864
u12991	v31045
u241124	v20184
u4646	v408
u22799	v51419
u86519	v20184
u1513	v7796
u192603	v180
u54393	v80350
u22056	v10897
u241871	v4429
u178972	v21029
u25110	v21157
u25627	v33691
u213188	v81579
u36721	v14854
u17885	v899
u266532	v19182
u58856	v71745
u23003	v3421
u92341	v700
u51445	v64971
u22365	v28415
u14506	v885559
u83565	v11238
u33085	v1450342
u44226	v21455
u204573	v15936
u13173	v98702
u65046	v5235
u16447	v8061
u27184	v110119
u122760	v1473
u78151	v14970
u39802	v29937
u108636	v37467
u77823	v4156
u15247	v114619
u41376	v417
u61583	v120668
u27483	v11173
u211167	v12134
u45063	v69215
u49702	v141
u19066	v28929
u38491	v564
u1499	v808115
u105588	v12996
u55825	v49624
u181660	v20134
u76791	v11362
u24973	v16811
u34460	v12833
u50423	v4855
u111375	v17779
u108636	v899
u20423	v12119
u31898	v37273
u88331	v13605
u149253	v1271
u51957	v64674
u97634	v17795
u17238	v82634
u128545	v6732
u2637	v7680
u84851	v15313
u38005	v68311
u150934	v46
u75858	v180
u18213	v13447
u48071	v9223
u90814	v15856
u112676	v77086
u18568	v13174
u56139	v86250
u87557	v2540
u47505	v602
u51445	v64971
u6359	v10853
u68295	v68935
u28761	v17795
u145413	v15960
u91070	v35085
u61060	v1008
u20616	v9727
u144744	v12231
u33330	v17689
u147677	v9945
u48651	v390
u237785	v72017
u8388	v40348
u25110	v8061
u6998	v14457
u47699	v5377
u202050	v5918
u65308	v47381
u38456	v27966
u57576	v13233
u132	v45393
u51445	v64971
u30476	v12450
u50869	v26730
u31106	v11112
u18345	v42705
u143431	v1476
u107013	v131690
u32257	v23655
u241871	v11882
u59122	v23026
u16180	v3362
u247092	v471
u224531	v1006288
u4787	v452
u158446	v18151
u200185	v119212
u38272	v40886
u37235	v75955
u10469	v32582
u34323	v53184
u113120	v49886
u135690	v4671
u10503	v3184
u59796	v14197
u8466	v73254
u2072	v82328
u17726	v33031
u73565	v118190
u34281	v11846
u24973	v85776
u13799	v4156
u56620	v17955
u65853	v1450342
u13880	v10965
u5067	v7854
u145611	v157070
u175516	v4547
u78151	v14970
u107013	v6532
u131041	v46179
u38456	v7999
u6908	v105
u152794	v43824
u20423	v349
u73518	v19782
u45720	v29594
u135690	v13146
u31106	v6793
u43905	v65144
u24973	v16811
u133970	v28039
u40536	v12412
u21747	v21387
u264953	v134683
u8388	v21387
u44739	v1002
u42029	v17697
u28202	v13923
u23142	v3227
u167485	v618
u221349	v22366
u8952	v29422
u22239	v1760748
u1342	v13525
u166135	v9611
u49297	v50719
u142512	v5918
u52312	v12222
u183355	v45896
u836	v26442
u16474	v11846
u2949	v125941
u73076	v4429
u1193	v14494
u204573	v210
u56139	v86250
u34119	v23138
u55222	v11130
u102	v10814
u13173	v170700
u19762	v19713
u198847	v4821
u51939	v648
u247092	v13605
u45249	v933944
u105313	v19393
u24074	v11882
u49807	v11775
u7366	v11355
u59283	v29937
u119217	v14265
u138382	v12906
u76791	v1379
u111375	v227730
u9320	v18009
u17982	v13337
u37026	v110119
u14249	v57268
u11206	v3335
u109481	v52135
u49255	v7796
u850	v1031
u51445	v64971
u43677	v16195
u33264	v955
u54428	v52156
u262811	v9615
u65876	v44353
u77298	v1948043
u42676	v6299
u133970	v41096
u25321	v11913
u28446	v15146
u192603	v25
u91070	v35085
u29958	v20489
u49029	v139117
u181660	v20624
u205455	v1050
u12611	v13073
u1964	v10719
u18568	v6120
u10525	v16020
u10469	v18194
u59796	v17779
u44309	v27966
u151828	v102278
u80552	v29816
u47991	v5744
u25336	v6856
u14578	v28675
u69903	v1329
u14783	v23209
u32257	v192063
u33575	v20250
u256415	v11637
u247092	v11990
u253922	v12047
u32939	v17698
u226771	v29670
u9409	v34553
u29312	v7913
u242412	v34219
u142268	v11660
u92584	v14058
u47991	v482
u214471	v407167
u147510	v82051
u49805	v654
u138109	v12281
u7860	v12510
u40536	v11734
u43677	v591
u43410	v1177
u131875	v8510
u2949	v27311
u60486	v8947
u15683	v13145
u200185	v119212
u53523	v5744
u52230	v33846
u25624	v119212
u61424	v157160
u29958	v4843
u60211	v4529
u109481	v955029
u87557	v120668
u202698	v8832
u41558	v51231
u237785	v21231
u130314	v16625
u250033	v15856
u14716	v14250
u15828	v4472
u46513	v7095
u72	v73254
u51914	v11884
u8952	v39242
u48224	v788
u256415	v910
u14945	v26627
u202494	v2578
u43127	v11856
u158446	v1086
u34323	v18167
u50134	v20779
u27783	v14833
u44778	v23989
u59396	v564
u38448	v16126
u50503	v19336
u132572	v210
u78151	v30525
u133092	v51152
u2637	v15608
u104832	v7723
u57581	v1428
u15974	v2640
u98568	v10543
u149874	v130406
u149253	v29871
u17734	v603
u13450	v24355
u25110	v9260
u50664	v948
u46145	v21513
u72909	v7796
u105313	v3423
u88434	v15463
u53109	v28322
u38448	v8515
u61583	v120668
u24915	v12833
u91070	v15936
u36058	v199
u30476	v11635
u52118	v4145
u15	v1254
u39231	v28427
u144744	v49111
u27682	v15302
u122123	v6856
u58063	v25753
u181940	v9496
u105154	v20183
u147338	v114619
u257	v422
u97107	v28279
u34460	v36389
u24772	v845
u53759	v3218
u6426	v938
u180959	v16020
u23003	v6700
u59796	v21547
u53346	v10824
u26289	v66837
u37676	v980
u233597	v15261
u31106	v26202
u59796	v12496
u24506	v5639
u224175	v76770
u2228	v26754
u850	v11902
u111375	v17779
u49783	v1283376
u41751	v7627
u196173	v71070
u147899	v16055
u24973	v16811
u57014	v6793
u172909	v25146
u139608	v75509
u26759	v440820
u150934	v145830
u16498	v44441
u1537	v147002
u10244	v808
u94175	v12231
u2443	v41127
u14506	v25864
u61405	v38612
u47663	v526
u115260	v13108
u44865	v99044
u18545	v26202
u11206	v12053
u24772	v50167
u53938	v17282
u49766	v10965
u212835	v14969
u29020	v1157
u28102	v76901
u34460	v6602
u39836	v15743
u8388	v773
u5484	v16167
u23235	v38689
u80605	v1651
u11341	v7332
u260743	v14196
u205245	v10761
u56620	v25708
u38456	v332
u148828	v44639
u4546	v242095
u199027	v528
u237695	v31949
u252332	v17697
u44226	v24496
u47378	v13245
u108636	v38209
u90814	v22424
u126257	v26199
u102110	v7025
u114319	v13996
u49522	v278
u68409	v8510
u62736	v1163
u147510	v82051
u59612	v639
u46145	v6700
u14506	v132953
u38305	v1025
u99922	v78624
u137249	v45155
u52005	v34973
u51946	v2585
u145413	v23791
u1193	v5867
u57736	v1282
u145413	v31748
u15206	v125770
u31686	v1651
u80552	v29816
u31251	v13152
u26539	v12090
u2720	v1411
u459	v1782104
u79142	v700
u52962	v57268
u80487	v8702
u166053	v8953
u29466	v27642
u1042	v204
u45720	v12159
u41558	v15323
u147883	v13407
u235647	v255
u29177	v4608
u31251	v13872
u49807	v239
u23122	v4429
u7224	v11954
u18406	v19674
u174167	v71745
u201683	v16350
u237785	v1268
u11571	v12598
u198227	v21817
u51445	v64971
u247092	v13605
u251235	v105
u86519	v4608
u193261	v16811
u146757	v4815
u66227	v11655
u43410	v415
u12215	v123278
u1509	v1231
u34460	v1223
u20423	v349
u49702	v2577
u46697	v4461
u45720	v10192
u208163	v11956
u27483	v50167
u207123	v34973
u55716	v1163
u213188	v16362
u18562	v11930
u36758	v12450
u27483	v50167
u144261	v181750
u28925	v71745
u195601	v17472
u58856	v71745
u59679	v5648
u119019	v32713
u135368	v101692
u235647	v5004
u1163	v4920
u17034	v61132
u99843	v4889
u40771	v159042
u51975	v59059
u63433	v886
u129977	v16020
u250094	v6287
u48044	v22366
u1192	v28999
u39619	v15071
u1964	v908
u222469	v1326
u14860	v837
u146485	v1430
u1002	v6808
u98013	v2660
u2637	v22804
u121056	v4777
u28946	v845
u201445	v30444
u49029	v139117
u558	v69953
u17238	v82634
u92584	v1809245
u32939	v4561
u80552	v29816
u52118	v4145
u202698	v84910
u17141	v6238
u186359	v14969
u224128	v44818
u10675	v1086
u73518	v157160
u36242	v184106
u57581	v57918
u247092	v3557
u116122	v3184
u45534	v14250
u8952	v39242
u205941	v16119
u1002	v11536
u2228	v9223
u149253	v34743
u5159	v26124
u18213	v39230
u6315	v14263
u2839	v17697
u76791	v12862
u238676	v172
u36721	v1268
u748	v9953
u230811	v1307
u131041	v47247
u134304	v5004
u53489	v13231
u222600	v10853
u55358	v28039
u35458	v5904
u50503	v19432
u125990	v6023
u221349	v44499
u91070	v35085
u154106	v16816
